date,Temp,ws,Solar Rad,Rainfall,Humidity,PM10,PM2.5
12-05-16,28.4,4,489.45,0,72,128.80,92.01
13-05-16,25.2,2.3,452.50,17,83,73.39,50.88
14-05-16,28.8,3.5,474.08,29,78,79.15,73.37
15-05-16,30.5,2.5,499.72,2,74,68.52,44.30
16-05-16,31.3,3.7,503.70,0,71,40.12,33.90
17-05-16,31.2,4.3,502.81,0,71,40.98,27.47
18-05-16,28.7,2,482.92,0,77,66.31,44.01
19-05-16,27.3,5.5,465.65,22,80,47.24,35.16
20-05-16,25.8,2,453.04,1,89,38.23,33.01
21-05-16,24.7,8,439.28,21,90,39.90,22.43
22-05-16,29,0,472.80,52,78,93.13,57.87
23-05-16,30.6,2.5,493.69,0,73,72.34,45.70
24-05-16,27.8,0,457.99,0,83,84.81,48.31
25-05-16,27,2.5,459.30,5,81,88.05,65.17
26-05-16,28.6,3.5,472.53,19,75,101.46,59.97
27-05-16,28.7,2,480.51,3,75,100.20,61.60
28-05-16,26.6,2,457.02,4,85,195.91,98.64
29-05-16,28.5,0,447.67,14,78,107.76,64.80
30-05-16,30.1,3,448.42,0,68,139.35,13.83
31-05-16,28.6,2,442.88,0,79,100.78,65.88
01-06-16,29.5,2,446.47,3,75,110.25,49.03
02-06-16,31.3,2,461.91,0,65,103.89,36.34
03-06-16,31.5,3,465.86,0,68,71.10,41.25
04-06-16,31.5,3,466.77,0,69,73.18,50.93
05-06-16,30.1,2,456.25,0,73,69.03,53.02
06-06-16,29.3,2.5,440.38,0,81,70.15,54.87
07-06-16,27.3,2,441.74,46,87,49.02,51.51
08-06-16,29.7,2.5,483.02,20,76,64.91,49.37
09-06-16,28.5,2,475.47,0,82,45.87,4.74
10-06-16,30.9,2.5,497.21,27,71,48.95,37.13
11-06-16,27.2,0,475.21,0,84,71.34,25.33
12-06-16,26.5,2,453.93,75,86,70.55,35.55
13-06-16,27.7,2,464.60,12,81,70.97,43.28
14-06-16,28.6,2,477.22,0,84,80.21,17.46
15-06-16,29.6,0,483.74,3,81,85.65,7.15
16-06-16,30.5,3,478.65,12,74,136.32,4.12
17-06-16,29.9,2,489.60,0,76,61.91,23.73
18-06-16,29.3,3.3,481.66,4,77,47.31,53.11
19-06-16,30.2,3.5,480.83,2,75,49.93,47.56
20-06-16,30.7,2,485.60,0,71,36.83,40.76
21-06-16,30.1,2,484.68,0,76,29.38,4.65
22-06-16,29.9,2,484.50,2,77,29.44,33.95
23-06-16,30,2,485.32,1,79,32.28,26.84
24-06-16,30.9,3,492.49,0,72,37.58,24.55
25-06-16,31.5,2,478.51,0,69,39.26,37.53
26-06-16,31,2,423.41,3,74,51.16,52.36
27-06-16,31.2,2,421.88,2,69,44.70,13.48
28-06-16,31.4,2.5,420.93,0,69,49.68,5.58
29-06-16,31.3,2,421.79,0,72,51.79,6.77
30-06-16,30.9,2,416.04,0,74,44.85,22.04
01-07-16,30,2.5,410.04,2,78,57.05,20.10
02-07-16,29,2.3,402.62,5,85,38.47,18.45
03-07-16,28.1,3,394.06,36,90,32.04,25.12
04-07-16,28,2,389.72,58,88,17.59,45.22
05-07-16,27,2,383.79,14,92,13.73,52.07
06-07-16,27.3,0,411.30,51,91,22.78,35.67
07-07-16,30.2,2.5,437.96,30,79,26.26,26.12
08-07-16,30.5,3,458.90,0,74,17.24,29.03
09-07-16,29.8,2.8,446.73,0,78,20.63,39.38
10-07-16,29.4,2.6,435.09,0,78,21.79,45.59
11-07-16,30,2.2,445.85,1,75,25.81,42.18
12-07-16,29.9,3.3,456.83,10,77,21.89,41.88
13-07-16,29.6,2,453.15,0,84,37.02,46.35
14-07-16,30.3,2,465.20,21,77,38.19,34.31
15-07-16,29,2,454.99,0,83,36.96,6.30
16-07-16,27,2.5,436.30,22,91,17.29,6.45
17-07-16,28.4,2.8,448.86,9,84,51.28,30.08
18-07-16,28,2,441.46,13,89,9.08,21.71
19-07-16,28.1,2,446.71,8,88,9.18,27.43
20-07-16,29.2,2.3,442.01,1,85,57.47,35.09
21-07-16,28.9,2,428.31,1,83,104.85,6.48
22-07-16,27.5,2,417.06,3,87,54.95,7.48
23-07-16,27.8,2.5,418.49,35,86,60.88,6.97
24-07-16,28.7,2.3,426.16,11,81,35.26,7.22
25-07-16,27.9,2.5,416.76,3,82,49.91,6.41
26-07-16,27.8,3,417.55,16,80,52.05,6.64
27-07-16,29.6,2.5,393.33,1,76,52.31,6.35
28-07-16,29.7,2,383.34,0,78,50.94,6.17
29-07-16,29,0,375.75,0,85,162.84,6.23
30-07-16,28.9,2,371.42,0,83,74.38,35.24
31-07-16,29.7,0,398.50,54,76,58.37,21.51
01-08-16,29.5,2.7,367.29,1,79,58.61,11.91
02-08-16,29.7,3,370.28,10,76,36.81,6.04
03-08-16,30.7,2.3,375.52,4,70,38.69,62.16
04-08-16,31.1,3,381.10,0,68,19.03,122.63
05-08-16,29.8,3.3,372.30,0,74,29.02,68.64
06-08-16,29,2.5,351.51,1,77,28.63,94.59
07-08-16,29.2,2.7,297.33,0,79,33.25,28.08
08-08-16,29.5,2,304.11,0,77,30.74,6.29
09-08-16,27.9,2.4,301.27,1,81,24.94,6.24
10-08-16,26.9,4,292.09,5,90,30.83,73.45
11-08-16,28.6,2,394.42,21,84,16.57,6.30
12-08-16,30.3,2,489.00,3,77,24.54,5.94
13-08-16,29.6,0,489.94,0,82,35.19,27.29
14-08-16,29.8,0,491.69,11,83,22.90,22.80
15-08-16,30.6,2,487.67,2,76,22.25,24.28
16-08-16,29.5,2.3,451.08,1,79,42.89,32.56
17-08-16,29.2,3.5,484.73,26,75,38.61,22.80
18-08-16,29.8,2,488.15,0,77,39.56,64.50
19-08-16,30.7,2.5,499.14,12,73,37.32,28.67
20-08-16,30.6,2.5,497.84,0,78,45.51,42.13
21-08-16,26.8,4.3,469.85,2,87,73.01,51.13
22-08-16,28.6,2.5,477.57,17,73,57.00,38.99
23-08-16,29.4,0,493.87,0,76,62.38,39.10
24-08-16,31.1,2,508.23,0,74,74.40,41.10
25-08-16,31,0,513.43,0,76,68.42,39.68
26-08-16,29.7,1,479.77,33,81,66.97,33.05
27-08-16,30.8,2,496.83,0,75,49.34,33.81
28-08-16,28.3,2,480.25,11,86,50.77,36.90
29-08-16,30.1,0,489.92,10,77,53.96,39.21
30-08-16,31.2,2,498.87,0,73,43.82,27.23
31-08-16,30,2,490.04,0,77,32.64,30.02
01-09-16,29.1,2,482.20,0,83,28.75,27.37
02-09-16,29.7,2,485.51,2,83,62.69,48.40
03-09-16,29.1,0,477.54,1,83,67.01,62.36
04-09-16,29.3,2,482.39,5,81,75.31,52.02
05-09-16,28.3,3,476.23,11,85,101.89,69.34
06-09-16,28.8,2.3,478.22,4,84,78.11,47.79
07-09-16,29.2,2,482.26,5,80,74.80,41.55
08-09-16,29.8,3,486.21,0,77,77.26,44.86
09-09-16,30.4,2.3,488.94,0,72,94.91,63.16
10-09-16,30.2,2,485.35,0,75,84.69,55.01
11-09-16,28.9,2,475.27,0,81,87.39,58.39
12-09-16,28.4,0,464.59,3,87,81.67,54.75
13-09-16,26.7,0,452.33,26,94,74.23,45.67
14-09-16,28.6,2.3,469.44,12,83,81.27,52.66
15-09-16,30,2,484.51,0,77,93.35,61.30
16-09-16,30.2,0,483.08,0,76,99.55,56.34
17-09-16,29.6,2,481.31,0,79,132.11,48.53
18-09-16,29.6,2,484.48,12,80,32.95,29.21
19-09-16,27.9,0,470.95,0,89,36.29,44.44
20-09-16,27.7,2,466.04,2,88,41.44,38.74
21-09-16,28.3,0,468.72,0,90,36.51,46.68
22-09-16,28.1,2,470.99,4,85,72.93,27.79
23-09-16,29.4,2,481.08,0,76,72.45,41.20
24-09-16,27.8,2,465.58,0,88,47.16,64.47
25-09-16,29.7,2,478.52,27,77,45.44,75.85
26-09-16,27.7,2,465.12,1,88,72.78,79.77
27-09-16,30.1,0,479.66,20,79,108.88,64.79
28-09-16,28.3,0,463.32,0,88,86.64,43.51
29-09-16,29.7,2,477.09,1,80,65.20,54.51
30-09-16,30.2,2,486.59,2,76,43.40,60.96
01-10-16,29.2,2,475.38,0,81,75.60,67.32
02-10-16,29.2,2,470.22,0,83,56.80,47.76
03-10-16,30.1,2,478.41,0,78,70.31,59.46
04-10-16,31.1,2,489.06,0,73,93.84,70.95
05-10-16,28.9,0,469.02,0,78,74.60,61.08
06-10-16,27.6,2,464.12,0,90,71.16,35.95
07-10-16,28.3,2,470.49,5,85,92.49,32.26
08-10-16,28.9,2,474.69,0,82,77.69,33.70
09-10-16,28.8,2,475.67,0,81,45.61,44.12
10-10-16,28.9,2,472.70,0,78,45.93,45.68
11-10-16,26.7,2.3,451.60,0,83,33.08,41.80
12-10-16,27.2,2,456.58,1,84,38.96,40.81
13-10-16,27.8,2,465.43,3,81,88.68,31.69
14-10-16,28.6,2.3,469.49,3,69,93.02,65.73
15-10-16,29.1,2,476.03,0,65,108.85,79.11
16-10-16,29.7,4,483.44,0,61,97.71,88.93
17-10-16,30.2,2,487.47,0,69,94.44,66.41
18-10-16,29.5,0,483.43,0,73,117.93,45.28
19-10-16,30.4,2,480.91,0,69,102.62,44.87
20-10-16,29.9,2,374.64,0,61,97.03,57.76
21-10-16,29.4,2,411.33,0,61,93.96,72.83
22-10-16,28.5,2,471.67,0,63,115.96,75.65
23-10-16,28.4,5,476.94,0,57,112.67,84.08
24-10-16,28.1,2,437.51,0,64,107.36,102.69
25-10-16,28.8,2,463.36,0,66,112.61,101.32
26-10-16,28.9,2,435.55,0,65,119.58,102.58
27-10-16,25.8,2,451.69,0,87,71.52,89.43
28-10-16,26.6,2,454.11,46,86,64.97,83.57
29-10-16,26.9,2,462.70,7,82,70.29,66.50
30-10-16,27.5,0,460.28,10,81,87.12,55.09
31-10-16,28.2,2,474.01,1,82,113.56,53.60
01-11-16,29.1,2,487.96,0,74,117.98,36.01
02-11-16,29.5,2,491.65,0,70,89.60,70.83
03-11-16,29.1,0,484.50,0,70,80.74,77.43
04-11-16,25.1,0,446.50,1,88,78.58,73.90
05-11-16,22.5,2.5,421.85,3,93,39.27,97.22
06-11-16,22.8,3,411.82,21,87,41.72,88.46
07-11-16,23.7,2,429.67,0,83,77.30,89.14
08-11-16,24.5,0,439.88,0,79,127.02,99.21
09-11-16,24.8,0,447.69,0,75,129.86,80.73
10-11-16,24.5,2,445.10,0,73,146.85,104.51
11-11-16,24.1,0,443.97,0,73,228.88,88.46
12-11-16,24.2,2,444.43,0,74,194.24,86.59
13-11-16,24.9,0,454.11,0,74,210.15,105.22
14-11-16,24.6,2,449.71,0,63,177.67,123.28
15-11-16,24.6,3,442.67,0,61,198.51,88.03
16-11-16,24.9,2,442.99,0,63,163.94,108.13
17-11-16,24.1,2,441.26,0,59,142.54,118.20
18-11-16,23.3,2,434.83,0,68,154.08,98.25
19-11-16,23,2,433.75,0,69,140.98,92.29
20-11-16,23,0,434.80,0,73,18.37,99.50
21-11-16,23,0,434.13,0,69,363.05,97.16
22-11-16,22.6,2,431.36,0,70,349.29,90.56
23-11-16,22.8,2,431.67,0,73,371.86,122.08
24-11-16,23,2,436.08,0,72,399.35,130.96
25-11-16,22.8,2,433.96,0,71,380.05,106.77
26-11-16,22.6,2,432.64,0,74,366.70,120.56
27-11-16,22.4,0,433.57,0,72,143.09,185.07
28-11-16,23.1,0,434.51,0,72,140.36,162.17
29-11-16,23.1,2,435.55,0,74,104.22,131.19
30-11-16,22.9,2,437.04,0,74,184.91,148.42
01-12-16,23.3,2,438.46,0,76,97.39,160.08
02-12-16,23.5,2,439.28,0,75,85.84,151.95
03-12-16,23.8,2,439.66,0,67,87.55,118.83
04-12-16,24.1,2,435.11,0,66,104.34,112.33
05-12-16,22.8,2,422.21,0,76,106.13,133.42
06-12-16,22.8,2,419.95,0,71,96.87,158.18
07-12-16,22.1,2,429.02,0,70,80.37,132.22
08-12-16,22,2,429.82,0,65,30.14,80.89
09-12-16,21.8,2,411.48,0,71,31.25,78.88
10-12-16,21.3,2,404.28,0,70,33.36,102.69
11-12-16,21.7,2,406.34,0,65,63.16,116.75
12-12-16,21.5,2,405.66,0,62,127.35,151.30
13-12-16,20.3,2,394.42,0,69,120.98,157.02
14-12-16,19.8,2,385.67,0,74,191.81,143.85
15-12-16,20.3,2,389.72,0,73,90.67,152.77
16-12-16,20.1,0,393.89,0,73,109.32,169.69
17-12-16,21,2,402.68,0,72,78.92,149.74
18-12-16,21.5,2,404.78,0,71,66.78,133.37
19-12-16,21.3,2,403.01,0,75,216.76,154.36
20-12-16,21.3,2,405.61,0,66,308.55,141.58
21-12-16,20.9,2,397.94,0,63,96.04,136.60
22-12-16,21.4,0,404.31,0,75,88.21,127.48
23-12-16,21.8,2,416.50,0,76,96.42,140.12
24-12-16,21.8,0,418.94,0,76,82.40,125.46
25-12-16,22.3,0,425.06,0,78,101.69,133.45
26-12-16,22.6,2,423.39,0,78,93.83,146.53
27-12-16,21.5,2,410.21,0,72,80.98,148.17
28-12-16,20.1,2,391.13,0,81,89.12,162.67
29-12-16,20.7,2,393.64,0,80,78.10,179.73
30-12-16,20,0,396.83,0,75,80.64,146.30
31-12-16,19.7,0,386.85,0,80,0.00,0.00
01-01-17,20.6,0,385.57,0,78,349.34,175.17
02-01-17,21,2,256.87,0,72,329.42,138.18
03-01-17,21.6,2,253.20,0,67,305.38,127.95
04-01-17,20.7,2.5,256.26,0,66,87.47,141.88
05-01-17,18.7,2.3,398.75,0,83,92.14,142.45
06-01-17,18,2,372.64,0,81,72.84,128.35
07-01-17,18.9,2,378.39,0,73,204.54,143.49
08-01-17,19.7,2,396.93,0,66,227.15,178.86
09-01-17,20.2,2,407.20,0,63,228.95,151.34
10-01-17,19.8,3,392.60,0,59,303.92,171.58
11-01-17,19.4,2,386.33,0,67,264.25,155.38
12-01-17,19.3,2.7,385.11,0,47,245.89,148.65
13-01-17,17.4,2.5,364.98,0,41,248.16,154.04
14-01-17,17.2,2,358.40,0,43,266.60,149.62
15-01-17,18.6,2,373.47,0,56,255.27,192.45
16-01-17,18.2,2,379.67,0,58,135.06,73.20
17-01-17,18.1,1.5,385.40,0,65,232.88,228.88
18-01-17,19.8,2,391.48,0,62,241.11,228.10
19-01-17,21.5,2,401.11,0,55,189.80,171.93
20-01-17,20.3,2,398.58,0,51,186.58,161.20
21-01-17,20.6,3,396.93,0,57,189.08,159.45
22-01-17,21.3,2,385.75,0,60,207.09,71.86
23-01-17,20.6,3,419.10,0,61,198.86,170.77
24-01-17,21.6,2,410.16,0,62,207.79,148.03
25-01-17,21.3,0,418.29,0,67,263.19,84.33
26-01-17,22.6,2,427.57,0,61,241.78,150.61
27-01-17,21.6,0,423.13,0,71,366.03,237.00
28-01-17,22.2,2,415.07,0,67,250.96,191.00
29-01-17,20.8,2,397.98,0,58,142.01,78.67
30-01-17,20.4,2,398.27,0,64,157.52,120.35
31-01-17,20,2,402.10,0,67,198.52,157.48
01-02-17,21.2,1.5,409.22,0,62,218.78,165.83
02-02-17,20.4,2,398.25,0,61,190.90,134.86
03-02-17,20,3,388.52,0,73,211.11,140.53
04-02-17,21.6,1,416.95,0,69,203.39,95.17
05-02-17,23.8,2,439.43,0,55,191.21,221.33
06-02-17,23.6,0,438.59,0,59,314.92,225.67
07-02-17,23.8,1.3,433.77,0,55,137.66,161.28
08-02-17,22.6,2,423.79,0,46,166.34,191.05
09-02-17,20.9,1.5,416.86,0,58,213.41,221.16
10-02-17,21.7,2,422.89,0,60,451.79,162.03
11-02-17,22.5,2,428.54,0,65,313.70,167.29
12-02-17,23.8,0,436.25,0,49,207.28,12.49
13-02-17,23.5,2,437.20,0,55,130.08,65.20
14-02-17,23.6,0,437.18,0,60,191.63,190.95
15-02-17,24,1.7,422.99,0,51,160.59,162.34
16-02-17,23.8,2,380.13,0,48,272.51,167.38
17-02-17,23.8,2,375.36,0,54,211.45,226.18
18-02-17,24.5,2,381.36,0,57,195.98,259.80
19-02-17,24.5,1,385.15,0,60,310.83,214.46
20-02-17,24.8,2,375.83,0,80,305.68,139.82
21-02-17,26.5,2.5,387.37,0,73,349.31,186.23
22-02-17,26.3,2,385.89,0,74,275.61,195.83
23-02-17,24.4,2,387.11,2,58,290.18,201.03
24-02-17,23.3,2,377.53,0,36,248.41,134.78
25-02-17,22.3,2,376.23,0,44,238.67,432.91
26-02-17,22.9,2,427.59,0,47,236.80,127.10
27-02-17,24,2.5,441.48,0,45,255.37,88.02
28-02-17,23.8,2,442.30,0,48,295.55,64.67
01-03-17,24.5,2,444.74,0,52,99.02,274.21
02-03-17,26.5,2,454.42,0,54,92.75,181.31
03-03-17,26.7,2,449.41,0,65,88.60,118.56
04-03-17,25.5,2,446.52,0,68,94.76,275.13
05-03-17,25.5,2,443.08,1,74,96.28,466.71
06-03-17,24.6,0,408.80,7,76,76.25,230.88
07-03-17,25.4,2,413.77,0,68,97.45,206.46
08-03-17,24.1,2,402.23,0,67,106.78,191.38
09-03-17,23.6,2,389.99,0,73,80.35,176.33
10-03-17,25.1,2.3,406.44,0,80,88.10,201.95
11-03-17,22.7,1,387.22,38,89,73.65,216.31
12-03-17,24.1,3,428.69,9,66,139.35,180.01
13-03-17,23.7,2,439.37,0,42,135.67,118.32
14-03-17,22.9,2,436.11,0,48,407.60,96.22
15-03-17,23.4,2,431.80,0,45,400.60,100.25
16-03-17,23.2,2,440.84,0,46,399.38,177.35
17-03-17,26,2,453.44,0,54,98.17,152.97
18-03-17,23.3,2.5,428.59,0,74,97.52,369.57
19-03-17,25.3,5,441.86,8,63,378.40,187.99
20-03-17,20,3,396.05,1,78,637.86,144.86
21-03-17,23.1,1,411.10,9,68,768.58,328.28
22-03-17,25.5,2,423.41,0,62,711.35,477.46
23-03-17,26.9,2,428.89,0,68,148.93,120.10
24-03-17,28.3,2.2,435.00,0,66,121.63,122.23
25-03-17,24.2,1.5,397.42,0,75,894.94,168.54
26-03-17,26.7,0,410.98,13,72,887.97,170.63
27-03-17,28.1,2,445.81,0,77,401.91,157.33
28-03-17,27.4,1.8,461.79,0,79,972.48,85.97
29-03-17,26.7,3,454.47,0,84,463.44,73.86
30-03-17,29.1,3,433.53,14,74,599.49,291.22
31-03-17,29.2,3.8,462.84,0,75,121.84,77.91
01-04-17,29.5,3.4,439.92,0,70,167.81,106.27
02-04-17,28.9,6,459.61,0,73,168.38,88.85
03-04-17,28.4,3.3,454.80,0,69,168.04,99.25
04-04-17,26.7,2.7,455.06,7,76,185.78,117.19
05-04-17,24.2,3,437.45,0,86,174.50,89.36
06-04-17,26.5,2,442.17,37,82,134.43,62.02
07-04-17,29.8,2.7,472.24,0,74,133.24,74.55
08-04-17,29.8,2.7,480.57,0,76,133.41,77.57
09-04-17,29.6,0,480.87,0,76,151.99,92.44
10-04-17,30.4,2.3,484.79,0,63,103.89,52.61
11-04-17,30.5,2,484.18,0,62,99.50,56.10
12-04-17,29.7,2,486.33,0,67,108.73,64.20
13-04-17,30.6,0,485.83,0,52,95.12,60.35
14-04-17,30.6,2,488.23,0,51,86.49,51.73
15-04-17,28.2,2.3,394.72,0,65,107.72,59.64
16-04-17,26.5,3,411.80,0,60,119.59,63.43
17-04-17,29.1,5,475.99,0,58,122.62,65.39
18-04-17,29.9,2.7,475.64,0,68,121.76,70.52
19-04-17,26.6,5,455.73,0,81,130.33,58.53
20-04-17,26.2,2,441.70,55,76,96.66,53.65
21-04-17,25.3,4.7,443.47,1,83,123.85,54.89
22-04-17,22.1,2,414.58,2,91,101.55,52.28
23-04-17,24.4,2,428.00,55,88,163.45,82.90
24-04-17,23.1,4,419.82,18,86,149.22,66.71
25-04-17,28.4,4,468.69,23,80,167.45,60.20
26-04-17,29.8,4,474.23,18,80,112.77,52.55
27-04-17,29.7,2.7,483.49,0,74,94.84,75.41
28-04-17,30.1,2,467.13,0,77,120.96,72.10
29-04-17,27.7,2.4,466.42,0,73,89.64,49.51
30-04-17,28.4,2.8,461.82,12,72,85.67,47.23
01-05-17,26.8,2.3,450.40,2,76,78.68,52.91
02-05-17,27.7,0,454.93,62,72,89.77,50.52
03-05-17,30.3,2,485.91,0,73,118.25,76.21
04-05-17,29.7,2.5,486.27,0,69,132.09,80.12
05-05-17,30.6,3.3,496.66,0,71,86.06,69.81
06-05-17,30.1,3.7,494.76,0,72,107.74,64.92
07-05-17,30.3,2.5,488.19,1,70,120.80,71.41
08-05-17,31,2.3,499.57,0,69,109.36,61.48
09-05-17,26.4,2,468.38,0,78,92.04,47.46
10-05-17,29,2,479.48,0,76,115.94,68.66
11-05-17,31.2,2,499.82,0,66,135.92,76.33
12-05-17,30.5,2,498.11,0,70,128.73,76.62
13-05-17,30.5,1.7,498.14,0,67,154.88,108.83
14-05-17,29.9,2,487.16,0,72,112.23,62.00
15-05-17,27.2,2,466.37,0,77,113.45,76.81
16-05-17,26.7,2,445.53,90,82,102.22,54.71
17-05-17,28.2,0,470.45,5,79,89.57,31.68
18-05-17,30.3,2,480.70,16,69,63.77,42.38
19-05-17,31,2,495.65,0,74,81.31,92.06
20-05-17,32,2.5,503.18,0,72,79.21,44.01
21-05-17,31.6,2.5,502.35,0,71,78.72,52.59
22-05-17,32.2,2.6,507.88,0,72,64.19,35.42
23-05-17,32.8,3,510.81,0,69,92.91,55.44
24-05-17,32.4,2.1,507.76,0,69,85.68,75.36
25-05-17,32.6,2,506.28,0,68,71.35,74.40
26-05-17,29.2,2,487.87,0,77,80.50,58.11
27-05-17,30.3,0,488.62,2,74,132.63,61.99
28-05-17,30,2,489.92,0,73,169.57,107.84
29-05-17,30,2,492.25,4,77,107.44,89.34
30-05-17,27.4,2.5,465.06,3,83,40.16,45.27
31-05-17,28.8,0,476.78,3,83,90.52,70.58
01-06-17,26.4,2.3,457.37,17,91,64.75,62.55
02-06-17,28,3,465.63,8,82,46.29,34.23
03-06-17,31.3,2.3,496.91,21,77,79.25,34.82
04-06-17,30.1,3,490.32,0,77,79.54,50.09
05-06-17,27.2,3,469.56,0,79,88.87,70.27
06-06-17,30.8,2,491.64,5,74,113.21,79.24
07-06-17,31.6,2,510.08,0,76,113.76,84.30
08-06-17,30.3,2,497.56,1,76,106.39,77.53
09-06-17,30,3,488.35,0,76,104.54,70.78
10-06-17,30.9,0,502.58,0,71,81.09,52.36
11-06-17,28.5,3.2,481.53,1,83,45.60,35.07
12-06-17,25.7,5.5,446.24,30,97,17.47,21.61
13-06-17,29.4,0,474.66,139,85,68.40,43.58
14-06-17,28.8,2,484.37,0,88,83.34,41.80
15-06-17,29.2,2.5,483.76,37,80,91.53,8.06
16-06-17,27.2,2,465.40,17,90,67.21,6.65
17-06-17,28.5,2,475.61,18,87,100.98,6.09
18-06-17,29.6,2,479.16,44,85,62.98,6.40
19-06-17,25.7,2,454.27,20,91,51.27,62.66
20-06-17,28.4,3,467.04,46,78,76.16,53.75
21-06-17,29,2.5,476.96,0,81,84.17,42.71
22-06-17,29.6,2,482.70,0,81,63.67,33.81
23-06-17,30.1,0,490.86,0,74,70.51,45.58
24-06-17,30.5,2.5,491.53,0,72,52.25,25.66
25-06-17,29.9,3,486.96,0,73,36.47,21.10
26-06-17,30.3,2,490.63,1,73,29.79,13.41
27-06-17,30.2,2,489.57,0,74,26.68,5.84
28-06-17,29.9,1.5,482.89,0,76,33.75,5.56
29-06-17,30,2,483.89,0,79,29.38,5.05
30-06-17,29.9,2,486.31,9,80,32.71,5.54
01-07-17,29,2,416.04,1,84,32.17,5.39
02-07-17,28.4,1.8,392.52,5,89,40.14,5.81
03-07-17,28.1,2.5,388.81,53,90,27.83,5.91
04-07-17,27.7,2,384.53,25,91,58.92,5.82
05-07-17,27.7,0,382.35,28,90,47.50,27.83
06-07-17,29.6,2,457.82,27,80,47.60,41.02
07-07-17,29.4,1.7,411.30,7,81,38.53,28.55
08-07-17,29.3,1.6,437.96,9,81,45.38,29.73
09-07-17,29.8,1.8,458.90,1,78,53.08,32.62
10-07-17,28.8,2.3,446.73,0,85,61.72,38.61
11-07-17,26.7,2,435.09,8,93,66.05,45.51
12-07-17,28.1,2,445.85,103,87,73.37,46.34
13-07-17,28.6,2,456.83,24,83,66.82,45.08
14-07-17,29.6,2,453.15,0,77,71.39,46.28
15-07-17,30.8,2.3,465.20,0,69,61.45,39.38
16-07-17,31.8,2,454.99,0,69,69.28,41.23
17-07-17,30.6,2,436.30,1,79,50.21,31.89
18-07-17,30.6,1.5,448.86,6,74,75.41,40.40
19-07-17,27.2,2,441.46,5,91,46.48,28.08
20-07-17,27,2,446.71,64,91,43.62,35.63
21-07-17,27.8,1,442.01,17,88,65.89,49.86
22-07-17,28.9,0,428.31,2,81,44.60,18.42
23-07-17,27.6,1.5,417.06,3,88,63.29,43.41
24-07-17,26.6,3,418.49,24,91,26.94,23.76
25-07-17,26.3,2,426.16,49,92,35.23,27.13
26-07-17,26.8,2,416.76,30,92,65.34,40.68
27-07-17,29.5,2,417.55,65,81,77.82,50.83
28-07-17,31.2,2,393.33,0,73,65.93,39.95
29-07-17,29,0,383.34,0,87,76.90,49.44
30-07-17,28.7,2,375.75,10,86,123.89,85.42
31-07-17,30.5,2,371.42,17,78,76.97,47.98
01-08-17,30.1,2,334.14,1,80,55.98,43.02
02-08-17,28.4,0,288.96,7,90,54.96,43.17
03-08-17,28.8,2,273.12,24,87,73.62,54.70
04-08-17,30.2,0,375.52,123,82,77.39,57.25
05-08-17,30.2,2.5,381.10,1,78,69.78,40.67
06-08-17,29.2,2,372.30,1,84,58.03,40.01
07-08-17,29.1,1.5,351.51,7,79,57.26,29.86
08-08-17,30.4,2,297.33,0,75,66.50,38.07
09-08-17,29.7,2.3,304.11,0,80,61.48,34.52
10-08-17,29.7,3.4,301.27,1,81,49.89,29.64
11-08-17,28.3,2,292.09,11,91,61.66,40.85
12-08-17,26.6,2,394.42,43,95,33.14,35.16
13-08-17,28.2,2,489.00,37,85,49.08,26.87
14-08-17,28.2,0,489.94,0,90,70.37,47.99
15-08-17,28.1,0,491.69,19,90,45.80,39.68
16-08-17,28.1,0,487.67,14,89,44.50,42.30
17-08-17,29.5,0,451.08,17,80,85.78,58.71
18-08-17,28.8,2,484.73,1,81,72.01,39.94
19-08-17,30.1,2,488.15,0,72,72.06,40.86
20-08-17,30.2,2,499.14,0,75,74.64,40.57
21-08-17,28.7,0,497.84,0,88,91.02,53.81
22-08-17,28.8,8,469.85,18,84,97.12,71.26
23-08-17,28.1,0,477.57,126,89,53.43,36.03
24-08-17,29.7,2,493.87,16,80,55.43,32.83
25-08-17,28.8,0,508.23,0,88,64.18,32.99
26-08-17,29.2,5,513.43,28,82,62.53,33.64
27-08-17,29.6,2,479.77,48,77,64.19,31.98
28-08-17,29,2,496.83,1,81,52.37,38.34
29-08-17,29.6,2,480.25,0,77,67.10,39.93
30-08-17,30.4,0,489.92,0,75,59.47,37.51
31-08-17,28.1,1.5,498.87,0,90,28.58,20.32
01-09-17,29.1,0,490.04,29,82,25.15,23.62
02-09-17,29.1,2,482.20,0,81,21.16,21.77
03-09-17,29.1,2,485.51,0,82,62.99,48.29
04-09-17,30.6,2,477.54,3,74,61.34,54.93
05-09-17,30.5,0,482.39,0,77,55.38,43.91
06-09-17,30.8,1.5,476.23,0,77,63.31,57.84
07-09-17,30.2,2,478.22,0,79,43.79,32.69
08-09-17,30.4,2.2,482.26,0,77,29.42,19.96
09-09-17,29.5,2.3,486.21,0,80,28.39,17.92
10-09-17,27.1,2,488.94,0,92,36.58,29.54
11-09-17,25.8,2,485.35,55,94,69.22,52.43
12-09-17,28.7,2,475.27,80,84,81.22,64.58
13-09-17,28.7,0,464.59,1,86,55.20,46.58
14-09-17,29.4,2,452.33,7,82,75.69,51.53
15-09-17,29.4,0,469.44,0,83,83.21,68.49
16-09-17,31.8,2,484.51,0,73,114.36,85.81
